Date,Open,High,Low,Close,Adj Close,Volume
2020-06-19,499500,512000,488000,512000,505710.09375,738862
2020-06-22,510000,519000,502000,506000,499783.78125,509229
2020-06-23,512000,518000,500000,504000,497808.375,516968
2020-06-24,514000,520000,510000,516000,509660.9375,391402
2020-06-25,506000,513000,499000,499000,492869.78125,551096
2020-06-26,508000,509000,488500,501000,494845.21875,473636
2020-06-29,492000,501000,486000,489500,483486.5,454763
2020-06-30,501000,502000,487500,490500,484474.21875,443059
2020-07-01,499000,503000,491000,491500,485461.9375,357203
2020-07-02,495000,496500,487500,496000,489906.65625,362498
2020-07-03,509000,515000,502000,507000,500771.5,443404
2020-07-06,507000,511000,498500,509000,502746.9375,317805
2020-07-07,525000,531000,515000,516000,509660.9375,630054
2020-07-08,518000,521000,509000,513000,506697.8125,358194
2020-07-09,515000,549000,512000,539000,532378.375,819218
2020-07-10,544000,548000,527000,529000,522501.25,470969
2020-07-13,540000,548000,531000,547000,540280.125,368579
2020-07-14,535000,545000,531000,534000,527439.8125,441154
2020-07-15,539000,546000,536000,544000,537316.9375,341645
2020-07-16,547000,547000,520000,523000,516574.9375,504937
2020-07-17,516000,522000,505000,516000,509660.9375,540426
2020-07-20,518000,519000,506000,511000,504722.375,318383
2020-07-21,525000,537000,522000,531000,524476.6875,489307
2020-07-22,524000,529000,516000,527000,520525.8125,332150
2020-07-23,535000,535000,522000,532000,525464.375,270382
2020-07-24,521000,526000,513000,516000,509660.9375,406633
2020-07-27,509000,520000,509000,517000,510648.65625,257568
2020-07-28,526000,532000,521000,528000,521513.53125,372041
2020-07-29,527000,538000,523000,527000,520525.8125,315710
2020-07-30,530000,533000,523000,530000,523488.9375,244581
2020-07-31,541000,580000,532000,568000,561022.125,1376453
2020-08-03,578000,650000,577000,635000,627199,1715295
2020-08-04,652000,665000,635000,642000,634113.0625,894736
2020-08-05,640000,681000,637000,670000,661769.0625,917661
2020-08-06,672000,688000,659000,680000,671646.1875,634951
2020-08-07,680000,758000,680000,746000,736835.375,1399982
2020-08-10,747000,748000,716000,720000,711154.8125,1035305
2020-08-11,715000,771000,708000,758000,748688,1087515
2020-08-12,746000,764000,740000,741000,731896.8125,673527
2020-08-13,758000,776000,722000,737000,727945.9375,970866
2020-08-14,716000,724000,695000,700000,691400.5,1160403
2020-08-18,689000,722000,673000,690000,681523.375,1051815
2020-08-19,708000,710000,677000,683000,674609.375,746732
2020-08-20,681000,697000,662000,667000,658805.9375,841507
2020-08-21,676000,709000,676000,699000,690412.8125,1078744
2020-08-24,695000,708000,687000,702000,693375.9375,574924
2020-08-25,712000,714000,703000,713000,704240.8125,450237
2020-08-26,718000,768000,716000,757000,747700.25,1094918
2020-08-27,774000,785000,759000,762000,752638.8125,1060767
2020-08-28,767000,776000,751000,759000,749675.6875,496857
2020-08-31,763000,775000,731000,740000,730909.125,835300
2020-09-01,741000,753000,723000,743000,733872.25,645681
2020-09-02,743000,747000,728000,742000,732884.5625,462821
2020-09-03,756000,774000,756000,768000,758565.125,690256
2020-09-04,734000,751000,734000,743000,733872.25,773517
2020-09-07,743000,743000,718000,720000,711154.8125,635302
2020-09-08,720000,727000,697000,709000,700289.9375,811834
2020-09-09,682000,704000,682000,699000,690412.8125,575376
2020-09-10,716000,716000,699000,713000,704240.8125,541097
2020-09-11,707000,709000,695000,705000,696339.0625,361882
2020-09-14,707000,715000,696000,712000,703253.0625,327850
2020-09-15,722000,728000,710000,726000,717081.125,435166
2020-09-16,730000,732000,685000,687000,678560.1875,958233
2020-09-17,671000,687000,625000,645000,637076.1875,3408145
2020-09-18,653000,677000,650000,666000,657818.1875,1775061
2020-09-21,656000,657000,626000,627000,619297.3125,1239438
2020-09-22,646000,659000,633000,639000,631149.875,1209481
2020-09-23,660000,662000,604000,630000,622260.4375,1271568
2020-09-24,619000,643000,610000,611000,603493.875,872924
2020-09-25,621000,630000,604000,627000,619297.3125,493489
2020-09-28,636000,639000,616000,626000,618309.5625,367111
2020-09-29,659000,660000,636000,654000,645965.625,677451
2020-10-05,670000,670000,648000,659000,650904.1875,443499
2020-10-06,659000,680000,654000,674000,665719.9375,451956
2020-10-07,673000,680000,667000,680000,671646.1875,294545
2020-10-08,684000,698000,682000,692000,683498.8125,564700
2020-10-12,680000,692000,670000,672000,663744.5,551057
2020-10-13,675000,678000,640000,644000,636088.4375,678451
2020-10-14,642000,644000,620000,628000,620285,725349
2020-10-15,636000,648000,629000,637000,629174.4375,531454
2020-10-16,633000,643000,628000,640000,632137.625,310579
2020-10-19,642000,642000,614000,615000,607444.75,473127
2020-10-20,606000,626000,605000,621000,613371,483397
2020-10-21,624000,626000,614000,617000,609420.1875,241633
2020-10-22,623000,642000,621000,639000,631149.875,512433
2020-10-23,646000,650000,633000,650000,642014.75,405718
2020-10-26,645000,650000,634000,646000,638063.875,264208
2020-10-27,633000,641000,627000,632000,624235.875,261388
2020-10-28,647000,647000,626000,642000,634113.0625,368105
2020-10-29,629000,654000,629000,651000,643002.5,386081
2020-10-30,647000,648000,611000,611000,603493.875,820454
2020-11-02,609000,625000,588000,623000,615346.4375,505856
2020-11-03,630000,659000,628000,656000,647941.0625,638480
2020-11-04,662000,673000,645000,650000,642014.75,472730
2020-11-05,663000,677000,656000,677000,668683.0625,446583
2020-11-06,688000,724000,686000,720000,711154.8125,1268197
2020-11-09,739000,750000,722000,734000,724982.8125,601476
2020-11-10,722000,733000,701000,702000,693375.9375,563688
2020-11-11,708000,717000,685000,692000,683498.8125,528736
2020-11-12,696000,710000,691000,692000,683498.8125,396873
2020-11-13,688000,710000,680000,705000,696339.0625,388449
2020-11-16,682000,691000,675000,677000,668683.0625,573360
2020-11-17,678000,686000,675000,686000,677572.5,331899
2020-11-18,688000,709000,686000,709000,700289.9375,350805
2020-11-19,712000,725000,709000,721000,712142.5,356316
2020-11-20,722000,731000,716000,724000,715105.6875,285042
2020-11-23,739000,748000,735000,748000,738810.8125,466506
2020-11-24,760000,799000,754000,799000,789184.3125,858347
2020-11-25,820000,833000,784000,788000,778319.4375,780482
2020-11-26,794000,821000,783000,816000,805975.4375,556575
2020-11-27,807000,820000,798000,810000,800049.125,390212
2020-11-30,807000,813000,790000,800000,790172,728920
2020-12-01,808000,816000,794000,809000,799061.4375,404022
2020-12-02,816000,849000,811000,841000,830668.3125,592081
2020-12-03,839000,846000,827000,846000,835606.875,372854
2020-12-04,863000,863000,846000,846000,835606.875,375662
2020-12-07,832000,838000,807000,816000,805975.4375,498527
2020-12-08,816000,830000,805000,811000,801036.875,389335
2020-12-09,820000,836000,807000,836000,825729.75,392544
2020-12-10,822000,833000,815000,817000,806963.1875,615054
2020-12-11,825000,827000,808000,808000,798073.75,363164
2020-12-14,811000,811000,791000,793000,783258,332473
2020-12-15,802000,804000,794000,801000,791159.75,300410
2020-12-16,812000,822000,808000,819000,808938.5625,321381
2020-12-17,823000,830000,811000,830000,819803.4375,319523
2020-12-18,831000,832000,806000,814000,804000,353819
2020-12-21,819000,823000,809000,815000,804987.75,284091
2020-12-22,815000,816000,796000,797000,787208.875,306523
2020-12-23,802000,830000,777000,806000,796098.3125,594211
2020-12-24,810000,822000,802000,818000,807950.875,335065
2020-12-28,818000,824000,807000,814000,804000,264888
2020-12-29,817000,827000,805000,813000,813000,392849
2020-12-30,813000,824000,805000,824000,824000,339889
2021-01-04,849000,900000,835000,889000,889000,858451
2021-01-05,891000,893000,875000,893000,893000,371709
2021-01-06,908000,912000,883000,890000,890000,513628
2021-01-07,910000,969000,896000,962000,962000,706912
2021-01-08,989000,1016000,970000,999000,999000,924780
2021-01-11,1012000,1045000,981000,998000,998000,940100
2021-01-12,985000,994000,935000,962000,962000,774712
2021-01-13,966000,1002000,963000,1000000,1000000,571276
2021-01-14,1008000,1050000,1000000,1010000,1010000,652537
2021-01-15,1015000,1025000,975000,979000,979000,445649
2021-01-18,958000,990000,943000,964000,964000,423917
2021-01-19,983000,1003000,970000,997000,997000,386045
2021-01-20,1004000,1010000,983000,1000000,1000000,360937
2021-01-21,1011000,1019000,988000,988000,988000,364628
2021-01-22,986000,990000,975000,975000,975000,394045
2021-01-25,990000,991000,972000,990000,990000,298557
2021-01-26,994000,994000,955000,955000,955000,476393
2021-01-27,945000,960000,925000,928000,928000,739531
2021-01-28,905000,943000,899000,938000,938000,677727
2021-01-29,955000,960000,913000,917000,917000,626744
2021-02-01,923000,950000,905000,950000,950000,397022
