,Date,Open,High,Low,Close,Volume
9599,2020-09-02 23:00-00,56000,56100,54000,54000,32671367
9600,2020-09-03 00:00-00,56000,56100,54000,54000,32671367
9601,2020-09-03 01:00-00,56000,56100,54000,54000,32671367
9602,2020-09-03 02:00-00,56000,56100,54000,54000,32671367
9603,2020-09-03 03:00-00,56000,56100,54000,54000,32671367
9604,2020-09-03 04:00-00,56000,56100,54000,54000,32671367
9605,2020-09-03 05:00-00,56000,56100,54000,54000,32671367
9606,2020-09-03 06:00-00,56000,56100,54000,54000,32671367
9607,2020-09-03 07:00-00,56000,56100,54000,54000,32671367
9608,2020-09-03 08:00-00,56000,56100,54000,54000,32671367
9609,2020-09-03 09:00-00,56000,56100,54000,54000,32671367
9610,2020-09-03 10:00-00,56000,56100,54000,54000,32671367
9611,2020-09-03 11:00-00,56000,56100,54000,54000,32671367
9612,2020-09-03 12:00-00,56000,56100,54000,54000,32671367
9613,2020-09-03 13:00-00,56000,56100,54000,54000,32671367
9614,2020-09-03 14:00-00,56000,56100,54000,54000,32671367
9615,2020-09-03 15:00-00,56000,56100,54000,54000,32671367
9616,2020-09-03 16:00-00,56000,56100,54000,54000,32671367
9617,2020-09-03 17:00-00,56000,56100,54000,54000,32671367
9618,2020-09-03 18:00-00,56000,56100,54000,54000,32671367
9619,2020-09-03 19:00-00,56000,56100,54000,54000,32671367
9620,2020-09-03 20:00-00,56000,56100,54000,54000,32671367
9621,2020-09-03 21:00-00,56000,56100,54000,54000,32671367
9622,2020-09-03 22:00-00,56000,56100,54000,54000,32671367
9623,2020-09-03 23:00-00,56000,56100,54000,54000,32671367
9624,2020-09-04 00:00-00,56000,56100,54000,54000,32671367
9625,2020-09-04 01:00-00,56000,56100,54000,54000,32671367
9626,2020-09-04 02:00-00,56000,56100,54000,54000,32671367
9627,2020-09-04 03:00-00,56000,56100,54000,54000,32671367
9628,2020-09-04 04:00-00,56000,56100,54000,54000,32671367
9629,2020-09-04 05:00-00,56000,56100,54000,54000,32671367
9630,2020-09-04 06:00-00,56000,56100,54000,54000,32671367
9631,2020-09-04 07:00-00,56000,56100,54000,54000,32671367
9632,2020-09-04 08:00-00,56000,56100,54000,54000,32671367
9633,2020-09-04 09:00-00,56000,56100,54000,54000,32671367
9634,2020-09-04 10:00-00,56000,56100,54000,54000,32671367
9635,2020-09-04 11:00-00,56000,56100,54000,54000,32671367
9636,2020-09-04 12:00-00,56000,56100,54000,54000,32671367
9637,2020-09-04 13:00-00,56000,56100,54000,54000,32671367
9638,2020-09-04 14:00-00,56000,56100,54000,54000,32671367
9639,2020-09-04 15:00-00,56000,56100,54000,54000,32671367
9640,2020-09-04 16:00-00,56000,56100,54000,54000,32671367
9641,2020-09-04 17:00-00,56000,56100,54000,54000,32671367
9642,2020-09-04 18:00-00,56000,56100,54000,54000,32671367
9643,2020-09-04 19:00-00,56000,56100,54000,54000,32671367
9644,2020-09-04 20:00-00,56000,56100,54000,54000,32671367
9645,2020-09-04 21:00-00,56000,56100,54000,54000,32671367
9646,2020-09-04 22:00-00,56000,56100,54000,54000,32671367
9647,2020-09-04 23:00-00,56000,56100,54000,54000,32671367
9648,2020-09-05 00:00-00,56000,56100,54000,54000,32671367
9649,2020-09-05 01:00-00,56000,56100,54000,54000,32671367
9650,2020-09-05 02:00-00,56000,56100,54000,54000,32671367
9651,2020-09-05 03:00-00,56000,56100,54000,54000,32671367
9652,2020-09-05 04:00-00,56000,56100,54000,54000,32671367
9653,2020-09-05 05:00-00,56000,56100,54000,54000,32671367
9654,2020-09-05 06:00-00,56000,56100,54000,54000,32671367
9655,2020-09-05 07:00-00,56000,56100,54000,54000,32671367
9656,2020-09-05 08:00-00,56000,56100,54000,54000,32671367
9657,2020-09-05 09:00-00,56000,56100,54000,54000,32671367
9658,2020-09-05 10:00-00,56000,56100,54000,54000,32671367
9659,2020-09-05 11:00-00,56000,56100,54000,54000,32671367
9660,2020-09-05 12:00-00,56000,56100,54000,54000,32671367
9661,2020-09-05 13:00-00,56000,56100,54000,54000,32671367
9662,2020-09-05 14:00-00,56000,56100,54000,54000,32671367
9663,2020-09-05 15:00-00,56000,56100,54000,54000,32671367
9664,2020-09-05 16:00-00,56000,56100,54000,54000,32671367
9665,2020-09-05 17:00-00,56000,56100,54000,54000,32671367
9666,2020-09-05 18:00-00,56000,56100,54000,54000,32671367
9667,2020-09-05 19:00-00,56000,56100,54000,54000,32671367
9668,2020-09-05 20:00-00,56000,56100,54000,54000,32671367
9669,2020-09-05 21:00-00,56000,56100,54000,54000,32671367
9670,2020-09-05 22:00-00,56000,56100,54000,54000,32671367
9671,2020-09-05 23:00-00,56000,56100,54000,54000,32671367
9672,2020-09-06 00:00-00,56000,56100,54000,54000,32671367
9673,2020-09-06 01:00-00,56000,56100,54000,54000,32671367
9674,2020-09-06 02:00-00,56000,56100,54000,54000,32671367
9675,2020-09-06 03:00-00,56000,56100,54000,54000,32671367
9676,2020-09-06 04:00-00,56000,56100,54000,54000,32671367
9677,2020-09-06 05:00-00,56000,56100,54000,54000,32671367
9678,2020-09-06 06:00-00,56000,56100,54000,54000,32671367
9679,2020-09-06 07:00-00,56000,56100,54000,54000,32671367
9680,2020-09-06 08:00-00,56000,56100,54000,54000,32671367
9681,2020-09-06 09:00-00,56000,56100,54000,54000,32671367
9682,2020-09-06 10:00-00,56000,56100,54000,54000,32671367
9683,2020-09-06 11:00-00,56000,56100,54000,54000,32671367
9684,2020-09-06 12:00-00,56000,56100,54000,54000,32671367
9685,2020-09-06 13:00-00,56000,56100,54000,54000,32671367
9686,2020-09-06 14:00-00,56000,56100,54000,54000,32671367
9687,2020-09-06 15:00-00,56000,56100,54000,54000,32671367
9688,2020-09-06 16:00-00,56000,56100,54000,54000,32671367
9689,2020-09-06 17:00-00,56000,56100,54000,54000,32671367
9690,2020-09-06 18:00-00,56000,56100,54000,54000,32671367
9691,2020-09-06 19:00-00,56000,56100,54000,54000,32671367
9692,2020-09-06 20:00-00,56000,56100,54000,54000,32671367
9693,2020-09-06 21:00-00,56000,56100,54000,54000,32671367
9694,2020-09-06 22:00-00,56000,56100,54000,54000,32671367
9695,2020-09-06 23:00-00,56000,56100,54000,54000,32671367
9696,2020-09-07 00:00-00,56000,56100,54000,54000,32671367
9697,2020-09-07 01:00-00,56000,56100,54000,54000,32671367
9698,2020-09-07 02:00-00,56000,56100,54000,54000,32671367
9699,2020-09-07 03:00-00,56000,56100,54000,54000,32671367
9700,2020-09-07 04:00-00,56000,56100,54000,54000,32671367
9701,2020-09-07 05:00-00,56000,56100,54000,54000,32671367
9702,2020-09-07 06:00-00,56000,56100,54000,54000,32671367
9703,2020-09-07 07:00-00,56000,56100,54000,54000,32671367
9704,2020-09-07 08:00-00,56000,56100,54000,54000,32671367
9705,2020-09-07 09:00-00,56000,56100,54000,54000,32671367
9706,2020-09-07 10:00-00,56000,56100,54000,54000,32671367
9707,2020-09-07 11:00-00,56000,56100,54000,54000,32671367
9708,2020-09-07 12:00-00,56000,56100,54000,54000,32671367
9709,2020-09-07 13:00-00,56000,56100,54000,54000,32671367
9710,2020-09-07 14:00-00,56000,56100,54000,54000,32671367
9711,2020-09-07 15:00-00,56000,56100,54000,54000,32671367
9712,2020-09-07 16:00-00,56000,56100,54000,54000,32671367
9713,2020-09-07 17:00-00,56000,56100,54000,54000,32671367
9714,2020-09-07 18:00-00,56000,56100,54000,54000,32671367
9715,2020-09-07 19:00-00,56000,56100,54000,54000,32671367
9716,2020-09-07 20:00-00,56000,56100,54000,54000,32671367
9717,2020-09-07 21:00-00,56000,56100,54000,54000,32671367
9718,2020-09-07 22:00-00,56000,56100,54000,54000,32671367
9719,2020-09-07 23:00-00,56000,56100,54000,54000,32671367
9720,2020-09-08 00:00-00,56000,56100,54000,54000,32671367
9721,2020-09-08 01:00-00,56000,56100,54000,54000,32671367
9722,2020-09-08 02:00-00,56000,56100,54000,54000,32671367
9723,2020-09-08 03:00-00,56000,56100,54000,54000,32671367
9724,2020-09-08 04:00-00,56000,56100,54000,54000,32671367
9725,2020-09-08 05:00-00,56000,56100,54000,54000,32671367
9726,2020-09-08 06:00-00,56000,56100,54000,54000,32671367
9727,2020-09-08 07:00-00,56000,56100,54000,54000,32671367
9728,2020-09-08 08:00-00,56000,56100,54000,54000,32671367
9729,2020-09-08 09:00-00,56000,56100,54000,54000,32671367
9730,2020-09-08 10:00-00,56000,56100,54000,54000,32671367
9731,2020-09-08 11:00-00,56000,56100,54000,54000,32671367
9732,2020-09-08 12:00-00,56000,56100,54000,54000,32671367
9733,2020-09-08 13:00-00,56000,56100,54000,54000,32671367
9734,2020-09-08 14:00-00,56000,56100,54000,54000,32671367
9735,2020-09-08 15:00-00,56000,56100,54000,54000,32671367
9736,2020-09-08 16:00-00,56000,56100,54000,54000,32671367
9737,2020-09-08 17:00-00,56000,56100,54000,54000,32671367
9738,2020-09-08 18:00-00,56000,56100,54000,54000,32671367
9739,2020-09-08 19:00-00,56000,56100,54000,54000,32671367
9740,2020-09-08 20:00-00,56000,56100,54000,54000,32671367
9741,2020-09-08 21:00-00,56000,56100,54000,54000,32671367
9742,2020-09-08 22:00-00,56000,56100,54000,54000,32671367
9743,2020-09-08 23:00-00,56000,56100,54000,54000,32671367
9744,2020-09-09 00:00-00,56000,56100,54000,54000,32671367
9745,2020-09-09 01:00-00,56000,56100,54000,54000,32671367
9746,2020-09-09 02:00-00,56000,56100,54000,54000,32671367
9747,2020-09-09 03:00-00,56000,56100,54000,54000,32671367
9748,2020-09-09 04:00-00,56000,56100,54000,54000,32671367
9749,2020-09-09 05:00-00,56000,56100,54000,54000,32671367
9750,2020-09-09 06:00-00,56000,56100,54000,54000,32671367
9751,2020-09-09 07:00-00,56000,56100,54000,54000,32671367
9752,2020-09-09 08:00-00,56000,56100,54000,54000,32671367
9753,2020-09-09 09:00-00,56000,56100,54000,54000,32671367
9754,2020-09-09 10:00-00,56000,56100,54000,54000,32671367
9755,2020-09-09 11:00-00,56000,56100,54000,54000,32671367
9756,2020-09-09 12:00-00,56000,56100,54000,54000,32671367
9757,2020-09-09 13:00-00,56000,56100,54000,54000,32671367
9758,2020-09-09 14:00-00,56000,56100,54000,54000,32671367
9759,2020-09-09 15:00-00,56000,56100,54000,54000,32671367
9760,2020-09-09 16:00-00,56000,56100,54000,54000,32671367
9761,2020-09-09 17:00-00,56000,56100,54000,54000,32671367
9762,2020-09-09 18:00-00,56000,56100,54000,54000,32671367
9763,2020-09-09 19:00-00,56000,56100,54000,54000,32671367
9764,2020-09-09 20:00-00,56000,56100,54000,54000,32671367
9765,2020-09-09 21:00-00,56000,56100,54000,54000,32671367
9766,2020-09-09 22:00-00,56000,56100,54000,54000,32671367
9767,2020-09-09 23:00-00,56000,56100,54000,54000,32671367
9768,2020-09-10 00:00-00,56000,56100,54000,54000,32671367
9769,2020-09-10 01:00-00,56000,56100,54000,54000,32671367
9770,2020-09-10 02:00-00,56000,56100,54000,54000,32671367
9771,2020-09-10 03:00-00,56000,56100,54000,54000,32671367
9772,2020-09-10 04:00-00,56000,56100,54000,54000,32671367
9773,2020-09-10 05:00-00,56000,56100,54000,54000,32671367
9774,2020-09-10 06:00-00,56000,56100,54000,54000,32671367
9775,2020-09-10 07:00-00,56000,56100,54000,54000,32671367
9776,2020-09-10 08:00-00,56000,56100,54000,54000,32671367
9777,2020-09-10 09:00-00,56000,56100,54000,54000,32671367
9778,2020-09-10 10:00-00,56000,56100,54000,54000,32671367
9779,2020-09-10 11:00-00,56000,56100,54000,54000,32671367
9780,2020-09-10 12:00-00,56000,56100,54000,54000,32671367
9781,2020-09-10 13:00-00,56000,56100,54000,54000,32671367
9782,2020-09-10 14:00-00,56000,56100,54000,54000,32671367
9783,2020-09-10 15:00-00,56000,56100,54000,54000,32671367
9784,2020-09-10 16:00-00,56000,56100,54000,54000,32671367
9785,2020-09-10 17:00-00,56000,56100,54000,54000,32671367
9786,2020-09-10 18:00-00,56000,56100,54000,54000,32671367
9787,2020-09-10 19:00-00,56000,56100,54000,54000,32671367
9788,2020-09-10 20:00-00,56000,56100,54000,54000,32671367
9789,2020-09-10 21:00-00,56000,56100,54000,54000,32671367
9790,2020-09-10 22:00-00,56000,56100,54000,54000,32671367
9791,2020-09-10 23:00-00,56000,56100,54000,54000,32671367
9792,2020-09-11 00:00-00,56000,56100,54000,54000,32671367
9793,2020-09-11 01:00-00,56000,56100,54000,54000,32671367
9794,2020-09-11 02:00-00,56000,56100,54000,54000,32671367
9795,2020-09-11 03:00-00,56000,56100,54000,54000,32671367
9796,2020-09-11 04:00-00,56000,56100,54000,54000,32671367
9797,2020-09-11 05:00-00,56000,56100,54000,54000,32671367
9798,2020-09-11 06:00-00,56000,56100,54000,54000,32671367
9799,2020-09-11 07:00-00,56000,56100,54000,54000,32671367
9800,2020-09-11 08:00-00,56000,56100,54000,54000,32671367
9801,2020-09-11 09:00-00,56000,56100,54000,54000,32671367
9802,2020-09-11 10:00-00,56000,56100,54000,54000,32671367
9803,2020-09-11 11:00-00,56000,56100,54000,54000,32671367
9804,2020-09-11 12:00-00,56000,56100,54000,54000,32671367
9805,2020-09-11 13:00-00,56000,56100,54000,54000,32671367
9806,2020-09-11 14:00-00,56000,56100,54000,54000,32671367
9807,2020-09-11 15:00-00,56000,56100,54000,54000,32671367
9808,2020-09-11 16:00-00,56000,56100,54000,54000,32671367
9809,2020-09-11 17:00-00,56000,56100,54000,54000,32671367
9810,2020-09-11 18:00-00,56000,56100,54000,54000,32671367
9811,2020-09-11 19:00-00,56000,56100,54000,54000,32671367
9812,2020-09-11 20:00-00,56000,56100,54000,54000,32671367
9813,2020-09-11 21:00-00,56000,56100,54000,54000,32671367
9814,2020-09-11 22:00-00,56000,56100,54000,54000,32671367
9815,2020-09-11 23:00-00,56000,56100,54000,54000,32671367
9816,2020-09-12 00:00-00,56000,56100,54000,54000,32671367
9817,2020-09-12 01:00-00,56000,56100,54000,54000,32671367
9818,2020-09-12 02:00-00,56000,56100,54000,54000,32671367
9819,2020-09-12 03:00-00,56000,56100,54000,54000,32671367
9820,2020-09-12 04:00-00,56000,56100,54000,54000,32671367
9821,2020-09-12 05:00-00,56000,56100,54000,54000,32671367
9822,2020-09-12 06:00-00,56000,56100,54000,54000,32671367
9823,2020-09-12 07:00-00,56000,56100,54000,54000,32671367
9824,2020-09-12 08:00-00,56000,56100,54000,54000,32671367
9825,2020-09-12 09:00-00,56000,56100,54000,54000,32671367
9826,2020-09-12 10:00-00,56000,56100,54000,54000,32671367
9827,2020-09-12 11:00-00,56000,56100,54000,54000,32671367
9828,2020-09-12 12:00-00,56000,56100,54000,54000,32671367
9829,2020-09-12 13:00-00,56000,56100,54000,54000,32671367
9830,2020-09-12 14:00-00,56000,56100,54000,54000,32671367
9831,2020-09-12 15:00-00,56000,56100,54000,54000,32671367
9832,2020-09-12 16:00-00,56000,56100,54000,54000,32671367
9833,2020-09-12 17:00-00,56000,56100,54000,54000,32671367
9834,2020-09-12 18:00-00,56000,56100,54000,54000,32671367
9835,2020-09-12 19:00-00,56000,56100,54000,54000,32671367
9836,2020-09-12 20:00-00,56000,56100,54000,54000,32671367
9837,2020-09-12 21:00-00,56000,56100,54000,54000,32671367
9838,2020-09-12 22:00-00,56000,56100,54000,54000,32671367
9839,2020-09-12 23:00-00,56000,56100,54000,54000,32671367
9840,2020-09-13 00:00-00,56000,56100,54000,54000,32671367
9841,2020-09-13 01:00-00,56000,56100,54000,54000,32671367
9842,2020-09-13 02:00-00,56000,56100,54000,54000,32671367
9843,2020-09-13 03:00-00,56000,56100,54000,54000,32671367
9844,2020-09-13 04:00-00,56000,56100,54000,54000,32671367
9845,2020-09-13 05:00-00,56000,56100,54000,54000,32671367
9846,2020-09-13 06:00-00,56000,56100,54000,54000,32671367
9847,2020-09-13 07:00-00,56000,56100,54000,54000,32671367
9848,2020-09-13 08:00-00,56000,56100,54000,54000,32671367
9849,2020-09-13 09:00-00,56000,56100,54000,54000,32671367
9850,2020-09-13 10:00-00,56000,56100,54000,54000,32671367
9851,2020-09-13 11:00-00,56000,56100,54000,54000,32671367
9852,2020-09-13 12:00-00,56000,56100,54000,54000,32671367
9853,2020-09-13 13:00-00,56000,56100,54000,54000,32671367
9854,2020-09-13 14:00-00,56000,56100,54000,54000,32671367
9855,2020-09-13 15:00-00,56000,56100,54000,54000,32671367
9856,2020-09-13 16:00-00,56000,56100,54000,54000,32671367
9857,2020-09-13 17:00-00,56000,56100,54000,54000,32671367
9858,2020-09-13 18:00-00,56000,56100,54000,54000,32671367
9859,2020-09-13 19:00-00,56000,56100,54000,54000,32671367
9860,2020-09-13 20:00-00,56000,56100,54000,54000,32671367
9861,2020-09-13 21:00-00,56000,56100,54000,54000,32671367
9862,2020-09-13 22:00-00,56000,56100,54000,54000,32671367
9863,2020-09-13 23:00-00,56000,56100,54000,54000,32671367
9864,2020-09-14 00:00-00,56000,56100,54000,54000,32671367
9865,2020-09-14 01:00-00,56000,56100,54000,54000,32671367
9866,2020-09-14 02:00-00,56000,56100,54000,54000,32671367
9867,2020-09-14 03:00-00,56000,56100,54000,54000,32671367
9868,2020-09-14 04:00-00,56000,56100,54000,54000,32671367
9869,2020-09-14 05:00-00,56000,56100,54000,54000,32671367
9870,2020-09-14 06:00-00,56000,56100,54000,54000,32671367
9871,2020-09-14 07:00-00,56000,56100,54000,54000,32671367
9872,2020-09-14 08:00-00,56000,56100,54000,54000,32671367
9873,2020-09-14 09:00-00,56000,56100,54000,54000,32671367
9874,2020-09-14 10:00-00,56000,56100,54000,54000,32671367
9875,2020-09-14 11:00-00,56000,56100,54000,54000,32671367
9876,2020-09-14 12:00-00,56000,56100,54000,54000,32671367
9877,2020-09-14 13:00-00,56000,56100,54000,54000,32671367
9878,2020-09-14 14:00-00,56000,56100,54000,54000,32671367
9879,2020-09-14 15:00-00,56000,56100,54000,54000,32671367
9880,2020-09-14 16:00-00,56000,56100,54000,54000,32671367
9881,2020-09-14 17:00-00,56000,56100,54000,54000,32671367
9882,2020-09-14 18:00-00,56000,56100,54000,54000,32671367
9883,2020-09-14 19:00-00,56000,56100,54000,54000,32671367
9884,2020-09-14 20:00-00,56000,56100,54000,54000,32671367
9885,2020-09-14 21:00-00,56000,56100,54000,54000,32671367
9886,2020-09-14 22:00-00,56000,56100,54000,54000,32671367
9887,2020-09-14 23:00-00,56000,56100,54000,54000,32671367
9888,2020-09-15 00:00-00,56000,56100,54000,54000,32671367
9889,2020-09-15 01:00-00,56000,56100,54000,54000,32671367
9890,2020-09-15 02:00-00,56000,56100,54000,54000,32671367
9891,2020-09-15 03:00-00,56000,56100,54000,54000,32671367
9892,2020-09-15 04:00-00,56000,56100,54000,54000,32671367
9893,2020-09-15 05:00-00,56000,56100,54000,54000,32671367
9894,2020-09-15 06:00-00,56000,56100,54000,54000,32671367
9895,2020-09-15 07:00-00,56000,56100,54000,54000,32671367
9896,2020-09-15 08:00-00,56000,56100,54000,54000,32671367
9897,2020-09-15 09:00-00,56000,56100,54000,54000,32671367
9898,2020-09-15 10:00-00,56000,56100,54000,54000,32671367
9899,2020-09-15 11:00-00,56000,56100,54000,54000,32671367
9900,2020-09-15 12:00-00,56000,56100,54000,54000,32671367
9901,2020-09-15 13:00-00,56000,56100,54000,54000,32671367
9902,2020-09-15 14:00-00,56000,56100,54000,54000,32671367
9903,2020-09-15 15:00-00,56000,56100,54000,54000,32671367
9904,2020-09-15 16:00-00,56000,56100,54000,54000,32671367
9905,2020-09-15 17:00-00,56000,56100,54000,54000,32671367
9906,2020-09-15 18:00-00,56000,56100,54000,54000,32671367
9907,2020-09-15 19:00-00,56000,56100,54000,54000,32671367
9908,2020-09-15 20:00-00,56000,56100,54000,54000,32671367
9909,2020-09-15 21:00-00,56000,56100,54000,54000,32671367
9910,2020-09-15 22:00-00,56000,56100,54000,54000,32671367
9911,2020-09-15 23:00-00,56000,56100,54000,54000,32671367
9912,2020-09-16 00:00-00,56000,56100,54000,54000,32671367
9913,2020-09-16 01:00-00,56000,56100,54000,54000,32671367
9914,2020-09-16 02:00-00,56000,56100,54000,54000,32671367
9915,2020-09-16 03:00-00,56000,56100,54000,54000,32671367
9916,2020-09-16 04:00-00,56000,56100,54000,54000,32671367
9917,2020-09-16 05:00-00,56000,56100,54000,54000,32671367
9918,2020-09-16 06:00-00,56000,56100,54000,54000,32671367
9919,2020-09-16 07:00-00,56000,56100,54000,54000,32671367
9920,2020-09-16 08:00-00,56000,56100,54000,54000,32671367
9921,2020-09-16 09:00-00,56000,56100,54000,54000,32671367
9922,2020-09-16 10:00-00,56000,56100,54000,54000,32671367
9923,2020-09-16 11:00-00,56000,56100,54000,54000,32671367
9924,2020-09-16 12:00-00,56000,56100,54000,54000,32671367
9925,2020-09-16 13:00-00,56000,56100,54000,54000,32671367
9926,2020-09-16 14:00-00,56000,56100,54000,54000,32671367
9927,2020-09-16 15:00-00,56000,56100,54000,54000,32671367
9928,2020-09-16 16:00-00,56000,56100,54000,54000,32671367
9929,2020-09-16 17:00-00,56000,56100,54000,54000,32671367
9930,2020-09-16 18:00-00,56000,56100,54000,54000,32671367
9931,2020-09-16 19:00-00,56000,56100,54000,54000,32671367
9932,2020-09-16 20:00-00,56000,56100,54000,54000,32671367
9933,2020-09-16 21:00-00,56000,56100,54000,54000,32671367
9934,2020-09-16 22:00-00,56000,56100,54000,54000,32671367
9935,2020-09-16 23:00-00,56000,56100,54000,54000,32671367
9936,2020-09-17 00:00-00,56000,56100,54000,54000,32671367
9937,2020-09-17 01:00-00,56000,56100,54000,54000,32671367
9938,2020-09-17 02:00-00,56000,56100,54000,54000,32671367
9939,2020-09-17 03:00-00,56000,56100,54000,54000,32671367
9940,2020-09-17 04:00-00,56000,56100,54000,54000,32671367
9941,2020-09-17 05:00-00,56000,56100,54000,54000,32671367
9942,2020-09-17 06:00-00,56000,56100,54000,54000,32671367
9943,2020-09-17 07:00-00,56000,56100,54000,54000,32671367
9944,2020-09-17 08:00-00,56000,56100,54000,54000,32671367
9945,2020-09-17 09:00-00,56000,56100,54000,54000,32671367
9946,2020-09-17 10:00-00,56000,56100,54000,54000,32671367
9947,2020-09-17 11:00-00,56000,56100,54000,54000,32671367
9948,2020-09-17 12:00-00,56000,56100,54000,54000,32671367
9949,2020-09-17 13:00-00,56000,56100,54000,54000,32671367
9950,2020-09-17 14:00-00,56000,56100,54000,54000,32671367
9951,2020-09-17 15:00-00,56000,56100,54000,54000,32671367
9952,2020-09-17 16:00-00,56000,56100,54000,54000,32671367
9953,2020-09-17 17:00-00,56000,56100,54000,54000,32671367
9954,2020-09-17 18:00-00,56000,56100,54000,54000,32671367
9955,2020-09-17 19:00-00,56000,56100,54000,54000,32671367
9956,2020-09-17 20:00-00,56000,56100,54000,54000,32671367
9957,2020-09-17 21:00-00,56000,56100,54000,54000,32671367
9958,2020-09-17 22:00-00,56000,56100,54000,54000,32671367
9959,2020-09-17 23:00-00,56000,56100,54000,54000,32671367
9960,2020-09-18 00:00-00,56000,56100,54000,54000,32671367
9961,2020-09-18 01:00-00,56000,56100,54000,54000,32671367
9962,2020-09-18 02:00-00,56000,56100,54000,54000,32671367
9963,2020-09-18 03:00-00,56000,56100,54000,54000,32671367
9964,2020-09-18 04:00-00,56000,56100,54000,54000,32671367
9965,2020-09-18 05:00-00,56000,56100,54000,54000,32671367
9966,2020-09-18 06:00-00,56000,56100,54000,54000,32671367
9967,2020-09-18 07:00-00,56000,56100,54000,54000,32671367
9968,2020-09-18 08:00-00,56000,56100,54000,54000,32671367
9969,2020-09-18 09:00-00,56000,56100,54000,54000,32671367
9970,2020-09-18 10:00-00,56000,56100,54000,54000,32671367
9971,2020-09-18 11:00-00,56000,56100,54000,54000,32671367
9972,2020-09-18 12:00-00,56000,56100,54000,54000,32671367
9973,2020-09-18 13:00-00,56000,56100,54000,54000,32671367
9974,2020-09-18 14:00-00,56000,56100,54000,54000,32671367
9975,2020-09-18 15:00-00,56000,56100,54000,54000,32671367
9976,2020-09-18 16:00-00,56000,56100,54000,54000,32671367
9977,2020-09-18 17:00-00,56000,56100,54000,54000,32671367
9978,2020-09-18 18:00-00,56000,56100,54000,54000,32671367
9979,2020-09-18 19:00-00,56000,56100,54000,54000,32671367
9980,2020-09-18 20:00-00,56000,56100,54000,54000,32671367
9981,2020-09-18 21:00-00,56000,56100,54000,54000,32671367
9982,2020-09-18 22:00-00,56000,56100,54000,54000,32671367
9983,2020-09-18 23:00-00,56000,56100,54000,54000,32671367
9984,2020-09-19 00:00-00,56000,56100,54000,54000,32671367
9985,2020-09-19 01:00-00,56000,56100,54000,54000,32671367
9986,2020-09-19 02:00-00,56000,56100,54000,54000,32671367
9987,2020-09-19 03:00-00,56000,56100,54000,54000,32671367
9988,2020-09-19 04:00-00,56000,56100,54000,54000,32671367
9989,2020-09-19 05:00-00,56000,56100,54000,54000,32671367
9990,2020-09-19 06:00-00,56000,56100,54000,54000,32671367
9991,2020-09-19 07:00-00,56000,56100,54000,54000,32671367
9992,2020-09-19 08:00-00,56000,56100,54000,54000,32671367
9993,2020-09-19 09:00-00,56000,56100,54000,54000,32671367
9994,2020-09-19 10:00-00,56000,56100,54000,54000,32671367
9995,2020-09-19 11:00-00,56000,56100,54000,54000,32671367
9996,2020-09-19 12:00-00,56000,56100,54000,54000,32671367
9997,2020-09-19 13:00-00,56000,56100,54000,54000,32671367
9998,2020-09-19 14:00-00,56000,56100,54000,54000,32671367
9999,2020-09-19 15:00-00,56000,56100,54000,54000,32671367
10000,2020-09-19 16:00-00,56000,56100,54000,54000,32671367
10001,2020-09-19 17:00-00,56000,56100,54000,54000,32671367
10002,2020-09-19 18:00-00,56000,56100,54000,54000,32671367
10003,2020-09-19 19:00-00,56000,56100,54000,54000,32671367
10004,2020-09-19 20:00-00,56000,56100,54000,54000,32671367
10005,2020-09-19 21:00-00,56000,56100,54000,54000,32671367
10006,2020-09-19 22:00-00,56000,56100,54000,54000,32671367
10007,2020-09-19 23:00-00,56000,56100,54000,54000,32671367
10008,2020-09-20 00:00-00,56000,56100,54000,54000,32671367
10009,2020-09-20 01:00-00,56000,56100,54000,54000,32671367
10010,2020-09-20 02:00-00,56000,56100,54000,54000,32671367
10011,2020-09-20 03:00-00,56000,56100,54000,54000,32671367
10012,2020-09-20 04:00-00,56000,56100,54000,54000,32671367
10013,2020-09-20 05:00-00,56000,56100,54000,54000,32671367
10014,2020-09-20 06:00-00,56000,56100,54000,54000,32671367
10015,2020-09-20 07:00-00,56000,56100,54000,54000,32671367
10016,2020-09-20 08:00-00,56000,56100,54000,54000,32671367
10017,2020-09-20 09:00-00,56000,56100,54000,54000,32671367
10018,2020-09-20 10:00-00,56000,56100,54000,54000,32671367
10019,2020-09-20 11:00-00,56000,56100,54000,54000,32671367
10020,2020-09-20 12:00-00,56000,56100,54000,54000,32671367
10021,2020-09-20 13:00-00,56000,56100,54000,54000,32671367
10022,2020-09-20 14:00-00,56000,56100,54000,54000,32671367
10023,2020-09-20 15:00-00,56000,56100,54000,54000,32671367
10024,2020-09-20 16:00-00,56000,56100,54000,54000,32671367
10025,2020-09-20 17:00-00,56000,56100,54000,54000,32671367
10026,2020-09-20 18:00-00,56000,56100,54000,54000,32671367
10027,2020-09-20 19:00-00,56000,56100,54000,54000,32671367
10028,2020-09-20 20:00-00,56000,56100,54000,54000,32671367
10029,2020-09-20 21:00-00,56000,56100,54000,54000,32671367
10030,2020-09-20 22:00-00,56000,56100,54000,54000,32671367
10031,2020-09-20 23:00-00,56000,56100,54000,54000,32671367
10032,2020-09-21 00:00-00,56000,56100,54000,54000,32671367
10033,2020-09-21 01:00-00,56000,56100,54000,54000,32671367
10034,2020-09-21 02:00-00,56000,56100,54000,54000,32671367
