,날짜,종가
198,2021-07-09 6:00,-0.12453300125
199,2021-07-09 7:00,-0.12453300125
200,2021-07-09 8:00,-0.12453300125
201,2021-07-09 9:00,-0.12453300125
202,2021-07-09 10:00,-1.246882793
203,2021-07-09 11:00,-1.246882793
204,2021-07-09 12:00,-0.12626262626
205,2021-07-09 13:00,0.12642225032
206,2021-07-09 14:00,0.12642225032
207,2021-07-09 15:00,0.25252525253
208,2021-07-09 16:00,0.25252525253
209,2021-07-09 17:00,0.25252525253
210,2021-07-09 18:00,0.25252525253
211,2021-07-09 19:00,0.25252525253
212,2021-07-09 20:00,0.25252525253
213,2021-07-09 21:00,0.25252525253
214,2021-07-09 22:00,0.25252525253
215,2021-07-09 23:00,0.25252525253
216,2021-07-10 0:00,0.25252525253
217,2021-07-10 1:00,0.25252525253
218,2021-07-10 2:00,0.25252525253
219,2021-07-10 3:00,0.25252525253
220,2021-07-10 4:00,0.25252525253
221,2021-07-10 5:00,0.25252525253
222,2021-07-10 6:00,0.25252525253
223,2021-07-10 7:00,0.25252525253
224,2021-07-10 8:00,0.25252525253
225,2021-07-10 9:00,0.25252525253
226,2021-07-10 10:00,0.25252525253
227,2021-07-10 11:00,0.25252525253
228,2021-07-10 12:00,0.25252525253
229,2021-07-10 13:00,0.25252525253
230,2021-07-10 14:00,0.25252525253
231,2021-07-10 15:00,0.25252525253
232,2021-07-10 16:00,0.25252525253
233,2021-07-10 17:00,0.25252525253
234,2021-07-10 18:00,0.25252525253
235,2021-07-10 19:00,0.25252525253
236,2021-07-10 20:00,0.25252525253
237,2021-07-10 21:00,0.25252525253
238,2021-07-10 22:00,0.25252525253
239,2021-07-10 23:00,0.25252525253
240,2021-07-11 0:00,0.25252525253
241,2021-07-11 1:00,0.25252525253
242,2021-07-11 2:00,0.25252525253
243,2021-07-11 3:00,0.25252525253
244,2021-07-11 4:00,0.25252525253
245,2021-07-11 5:00,0.25252525253
246,2021-07-11 6:00,0.25252525253
247,2021-07-11 7:00,0.25252525253
248,2021-07-11 8:00,0.25252525253
249,2021-07-11 9:00,0.25252525253
250,2021-07-11 10:00,0.25252525253
251,2021-07-11 11:00,0.25252525253
252,2021-07-11 12:00,0.25252525253
253,2021-07-11 13:00,0.25252525253
254,2021-07-11 14:00,0.25252525253
255,2021-07-11 15:00,0.25252525253
256,2021-07-11 16:00,0.25252525253
257,2021-07-11 17:00,0.25252525253
258,2021-07-11 18:00,0.25252525253
259,2021-07-11 19:00,0.25252525253
260,2021-07-11 20:00,0.25252525253
261,2021-07-11 21:00,0.25252525253
262,2021-07-11 22:00,0.25252525253
263,2021-07-11 23:00,0.25252525253
264,2021-07-12 0:00,0.25252525253
265,2021-07-12 1:00,0.25252525253
266,2021-07-12 2:00,0.25252525253
267,2021-07-12 3:00,0.25252525253
268,2021-07-12 4:00,0.25252525253
269,2021-07-12 5:00,0.25252525253
270,2021-07-12 6:00,0.25252525253
271,2021-07-12 7:00,0.25252525253
272,2021-07-12 8:00,0.25252525253
273,2021-07-12 9:00,0.25252525253
274,2021-07-12 10:00,0.7556675063
275,2021-07-12 11:00,-0.375
276,2021-07-12 12:00,-0.375
277,2021-07-12 13:00,0.12547051443
278,2021-07-12 14:00,-0.12531328321
279,2021-07-12 15:00,-0.12547051443
280,2021-07-12 16:00,-0.12547051443
281,2021-07-12 17:00,-0.12547051443
282,2021-07-12 18:00,-0.12547051443
283,2021-07-12 19:00,-0.12547051443
284,2021-07-12 20:00,-0.12547051443
285,2021-07-12 21:00,-0.12547051443
286,2021-07-12 22:00,-0.12547051443
287,2021-07-12 23:00,-0.12547051443
288,2021-07-13 0:00,-0.12547051443
289,2021-07-13 1:00,-0.12547051443
290,2021-07-13 2:00,-0.12547051443
291,2021-07-13 3:00,-0.12547051443
292,2021-07-13 4:00,-0.12547051443
293,2021-07-13 5:00,-0.12547051443
294,2021-07-13 6:00,-0.12547051443
295,2021-07-13 7:00,-0.12547051443
296,2021-07-13 8:00,-0.12547051443
297,2021-07-13 9:00,-0.12547051443
298,2021-07-13 10:00,0.50251256281
299,2021-07-13 11:00,0.125
300,2021-07-13 12:00,-0.12484394507
301,2021-07-13 13:00,-0.12484394507
302,2021-07-13 14:00,-0.12484394507
303,2021-07-13 15:00,-0.125
304,2021-07-13 16:00,-0.125
305,2021-07-13 17:00,-0.125
306,2021-07-13 18:00,-0.125
307,2021-07-13 19:00,-0.125
308,2021-07-13 20:00,-0.125
309,2021-07-13 21:00,-0.125
310,2021-07-13 22:00,-0.125
311,2021-07-13 23:00,-0.125
312,2021-07-14 0:00,-0.125
313,2021-07-14 1:00,-0.125
314,2021-07-14 2:00,-0.125
315,2021-07-14 3:00,-0.125
316,2021-07-14 4:00,-0.125
317,2021-07-14 5:00,-0.125
318,2021-07-14 6:00,-0.125
319,2021-07-14 7:00,-0.125
320,2021-07-14 8:00,-0.125
321,2021-07-14 9:00,-0.125
322,2021-07-14 10:00,-0.62578222778
323,2021-07-14 11:00,-0.62578222778
324,2021-07-14 12:00,-0.62578222778
325,2021-07-14 13:00,-0.62578222778
326,2021-07-14 14:00,-0.12594458438
327,2021-07-14 15:00,0.12610340479
328,2021-07-14 16:00,0.12610340479
329,2021-07-14 17:00,0.12610340479
330,2021-07-14 18:00,0.12610340479
331,2021-07-14 19:00,0.12610340479
332,2021-07-14 20:00,0.12610340479
333,2021-07-14 21:00,0.12610340479
334,2021-07-14 22:00,0.12610340479
335,2021-07-14 23:00,0.12610340479
336,2021-07-15 0:00,0.12610340479
337,2021-07-15 1:00,0.12610340479
338,2021-07-15 2:00,0.12610340479
339,2021-07-15 3:00,0.12610340479
340,2021-07-15 4:00,0.12610340479
341,2021-07-15 5:00,0.12610340479
342,2021-07-15 6:00,0.12610340479
343,2021-07-15 7:00,0.12610340479
344,2021-07-15 8:00,0.12610340479
345,2021-07-15 9:00,0.12610340479
346,2021-07-15 10:00,0.62972292191
347,2021-07-15 11:00,0.12515644556
348,2021-07-15 12:00,-0.125
349,2021-07-15 13:00,0.25031289111
350,2021-07-15 14:00,0.25031289111
351,2021-07-15 15:00,0.37453183521
352,2021-07-15 16:00,0.37453183521
353,2021-07-15 17:00,0.37453183521
354,2021-07-15 18:00,0.37453183521
355,2021-07-15 19:00,0.37453183521
356,2021-07-15 20:00,0.37453183521
357,2021-07-15 21:00,0.37453183521
358,2021-07-15 22:00,0.37453183521
359,2021-07-15 23:00,0.37453183521
360,2021-07-16 0:00,0.37453183521
361,2021-07-16 1:00,0.37453183521
362,2021-07-16 2:00,0.37453183521
363,2021-07-16 3:00,0.37453183521
364,2021-07-16 4:00,0.37453183521
365,2021-07-16 5:00,0.37453183521
366,2021-07-16 6:00,0.37453183521
367,2021-07-16 7:00,0.37453183521
368,2021-07-16 8:00,0.37453183521
369,2021-07-16 9:00,0.37453183521
370,2021-07-16 10:00,-0.87064676617
371,2021-07-16 11:00,-0.87064676617
372,2021-07-16 12:00,-0.12547051443
373,2021-07-16 13:00,0.1256281407
374,2021-07-16 14:00,0.1256281407
375,2021-07-16 15:00,0.12547051443
376,2021-07-16 16:00,0.12547051443
377,2021-07-16 17:00,0.12547051443
378,2021-07-16 18:00,0.12547051443
379,2021-07-16 19:00,0.12547051443
380,2021-07-16 20:00,0.12547051443
381,2021-07-16 21:00,0.12547051443
382,2021-07-16 22:00,0.12547051443
383,2021-07-16 23:00,0.12547051443
384,2021-07-17 0:00,0.12547051443
385,2021-07-17 1:00,0.12547051443
386,2021-07-17 2:00,0.12547051443
387,2021-07-17 3:00,0.12547051443
388,2021-07-17 4:00,0.12547051443
389,2021-07-17 5:00,0.12547051443
390,2021-07-17 6:00,0.12547051443
391,2021-07-17 7:00,0.12547051443
392,2021-07-17 8:00,0.12547051443
393,2021-07-17 9:00,0.12547051443
394,2021-07-17 10:00,0.12547051443
395,2021-07-17 11:00,0.12547051443
396,2021-07-17 12:00,0.12547051443
397,2021-07-17 13:00,0.12547051443
398,2021-07-17 14:00,0.12547051443
399,2021-07-17 15:00,0.12547051443
400,2021-07-17 16:00,0.12547051443
401,2021-07-17 17:00,0.12547051443
402,2021-07-17 18:00,0.12547051443
403,2021-07-17 19:00,0.12547051443
404,2021-07-17 20:00,0.12547051443
405,2021-07-17 21:00,0.12547051443
406,2021-07-17 22:00,0.12547051443
407,2021-07-17 23:00,0.12547051443
408,2021-07-18 0:00,0.12547051443
409,2021-07-18 1:00,0.12547051443
410,2021-07-18 2:00,0.12547051443
411,2021-07-18 3:00,0.12547051443
412,2021-07-18 4:00,0.12547051443
413,2021-07-18 5:00,0.12547051443
414,2021-07-18 6:00,0.12547051443
415,2021-07-18 7:00,0.12547051443
416,2021-07-18 8:00,0.12547051443
417,2021-07-18 9:00,0.12547051443
418,2021-07-18 10:00,0.12547051443
419,2021-07-18 11:00,0.12547051443
420,2021-07-18 12:00,0.12547051443
421,2021-07-18 13:00,0.12547051443
422,2021-07-18 14:00,0.12547051443
423,2021-07-18 15:00,0.12547051443
424,2021-07-18 16:00,0.12547051443
425,2021-07-18 17:00,0.12547051443
426,2021-07-18 18:00,0.12547051443
427,2021-07-18 19:00,0.12547051443
428,2021-07-18 20:00,0.12547051443
429,2021-07-18 21:00,0.12547051443
430,2021-07-18 22:00,0.12547051443
431,2021-07-18 23:00,0.12547051443
